event_type,protein_id, protein parent id,shine_dal,length,concentration,hamming_dist,dist_next_protein,nb_proteins,dna_length,m,w,h,c,f
 ,145,145,15657,10,0,4,3222,57,32735,0.666667,0.0333333,-0.333333,0.2,functional
 ,146,146,15660,9,0,4,3,57,32735,0.666667,0.0333333,1,0.2,functional
 ,101,101,17058,28,0,4,1398,57,32735,0.369863,0.0291339,0.750427,0.2,functional
 ,120,120,18141,1,0,13,35,57,32735,0.5,0,-1,0.2,non functional
 ,121,121,18176,16,0,13,3,57,32735,0.634921,0.0333333,1,0.2,functional
 ,122,122,18179,17,0,13,965,57,32735,0.634921,0.0333333,-0.0322581,0.2,functional
 ,158,158,19144,12,0,11,3,57,32735,0.677419,0.0322581,1,0.2,functional
 ,159,159,19147,13,0,11,1507,57,32735,0.677419,0.0322581,-0.142857,0.2,functional
 ,85,85,20654,11,0,9,3,57,32735,0.6,0.0322581,1,0.2,functional
 ,86,86,20657,12,0,9,883,57,32735,0.6,0.0322581,-0.142857,0.2,functional
 ,150,150,21121,11,0,4,4373,57,32735,0.6,0.0322581,-0.333333,0.2,functional
 ,151,151,21124,10,0,4,3,57,32735,0.6,0.0322581,1,0.2,functional
 ,169,169,21540,25,0,12,3,57,32735,0.777778,0.0311111,0.998046,0.2,functional
 ,170,170,21543,26,0,12,1160,57,32735,0.777778,0.0311111,-0.001221,0.2,functional
 ,133,133,21647,10,0,4,523,57,32735,0.666667,0.0333333,-0.0666667,0.2,functional
 ,134,134,21650,9,0,4,3,57,32735,0.666667,0.0333333,1,0.2,functional
 ,115,115,22703,17,0,9,728,57,32735,0.349206,0.0247312,0.777778,0.2,functional
 ,147,147,23431,1,0,12,35,57,32735,0.5,0,-1,0.2,non functional
 ,148,148,23466,19,0,12,3,57,32735,0.627451,0.0333333,1,0.2,functional
 ,149,149,23469,20,0,12,225,57,32735,0.627451,0.0333333,-0.00787402,0.2,functional
 ,173,173,23694,12,0,11,2355,57,32735,0.2,0.0290323,0.142857,0.2,functional
 ,103,103,24743,8,0,4,3093,57,32735,0.285714,0.0238095,1,0.2,functional
 ,138,138,26049,9,0,11,3295,57,32735,0.333333,0.0238095,1,0.2,functional
 ,83,83,27515,15,0,4,2772,57,32735,0.68254,0.0333333,-0.0967742,0.2,functional
 ,84,84,27518,14,0,4,3,57,32735,0.68254,0.0333333,0.866667,0.2,functional
 ,167,167,27553,9,0,4,35,57,32735,0.4,0.0222222,-0.428571,0.2,functional
 ,140,140,29344,9,0,12,3,57,32735,0.666667,0.0333333,1,0.2,functional
 ,139,139,29347,10,0,12,1057,57,32735,0.666667,0.0333333,-0.333333,0.2,functional
 ,66,66,29824,8,0,4,2271,57,32735,0.666667,0.0311828,-1,0.2,functional
 ,65,65,29827,7,0,4,3,57,32735,0.666667,0.0311828,0,0.2,non functional
 ,132,132,30404,9,0,11,3,57,32735,0.714286,0.0333333,1,0.2,functional
 ,131,131,30407,10,0,11,1996,57,32735,0.714286,0.0333333,-0.142857,0.2,functional
 ,168,168,30559,20,0,4,6452,57,32735,0.396825,0.0172043,0.992172,0.2,functional
 ,126,126,32403,11,0,11,3,57,32735,0.6,0.0322581,1,0.2,functional
 ,125,125,32406,12,0,11,4367,57,32735,0.6,0.0322581,-0.142857,0.2,functional
INV,144,144,3922,12,0,9,4251,57,32735,0.322581,0.0244444,0.714286,0.2,functional
 ,161,161,4016,14,0,4,6192,57,32735,0.83871,0.0325459,-0.333333,0.2,functional
 ,160,160,4019,13,0,4,3,57,32735,0.83871,0.0325459,1,0.2,functional
 ,81,81,5422,13,0,11,190,57,32735,0.746032,0.0333333,1,0.2,functional
 ,135,135,5612,21,0,13,2448,57,32735,0.365079,0.021164,0.753425,0.2,functional
 ,162,162,6168,10,0,4,2149,57,32735,0.714286,0.0333333,-0.142857,0.2,functional
 ,163,163,6171,9,0,4,3,57,32735,0.714286,0.0333333,1,0.2,functional
 ,155,155,7513,21,0,4,1342,57,32735,0.806452,0.0309221,-0.015873,0.2,functional
 ,156,156,7516,20,0,4,3,57,32735,0.806452,0.0309221,1,0.2,functional
 ,76,76,8060,16,0,11,619,57,32735,0.253968,0.0247312,1,0.2,functional
 ,172,172,8679,5,0,11,35,57,32735,0.5,0,-1,0.2,non functional
 ,93,93,8714,20,0,11,3,57,32735,0.639216,0.0328042,0.968254,0.2,functional
 ,94,94,8717,21,0,11,4414,57,32735,0.639216,0.0328042,-0.023622,0.2,functional
 ,166,166,8955,11,0,4,1439,57,32735,0.387097,0.0190476,1,0.2,functional
 ,157,157,12112,12,0,4,3041,57,32735,0.412698,0.0238095,1,0.2,functional
 ,128,128,12435,18,0,4,323,57,32735,0.305882,0.0233596,0.714286,0.2,functional
 ,164,164,13131,14,0,11,3,57,32735,0.825397,0.0325459,1,0.2,functional
 ,165,165,13134,15,0,11,1333,57,32735,0.825397,0.0325459,-0.333333,0.2,functional
 ,61,61,14777,24,0,10,3,57,32735,0.780392,0.0310502,1,0.2,functional
 ,60,60,14780,25,0,10,162,57,32735,0.780392,0.0310502,-0.00392157,0.2,functional
 ,124,124,14942,11,0,11,3,57,32735,0.571429,0.0333333,1,0.2,functional
 ,123,123,14945,12,0,11,3196,57,32735,0.571429,0.0333333,-0.0666667,0.2,functional
 ,145,145,15657,10,0,4,3222,57,32735,0.666667,0.0333333,-0.333333,0.2,functional
 ,146,146,15660,9,0,4,3,57,32735,0.666667,0.0333333,1,0.2,functional
 ,101,101,17058,28,0,4,1398,57,32735,0.369863,0.0291339,0.750427,0.2,functional
 ,120,120,18141,1,0,13,35,57,32735,0.5,0,-1,0.2,non functional
 ,121,121,18176,16,0,13,3,57,32735,0.634921,0.0333333,1,0.2,functional
 ,122,122,18179,17,0,13,965,57,32735,0.634921,0.0333333,-0.0322581,0.2,functional
 ,158,158,19144,12,0,11,3,57,32735,0.677419,0.0322581,1,0.2,functional
 ,159,159,19147,13,0,11,1507,57,32735,0.677419,0.0322581,-0.142857,0.2,functional
 ,85,85,20654,11,0,9,3,57,32735,0.6,0.0322581,1,0.2,functional
 ,86,86,20657,12,0,9,883,57,32735,0.6,0.0322581,-0.142857,0.2,functional
 ,150,150,21121,11,0,4,4373,57,32735,0.6,0.0322581,-0.333333,0.2,functional
 ,151,151,21124,10,0,4,3,57,32735,0.6,0.0322581,1,0.2,functional
 ,169,169,21540,25,0,12,3,57,32735,0.777778,0.0311111,0.998046,0.2,functional
 ,170,170,21543,26,0,12,1160,57,32735,0.777778,0.0311111,-0.001221,0.2,functional
 ,133,133,21647,10,0,4,523,57,32735,0.666667,0.0333333,-0.0666667,0.2,functional
 ,134,134,21650,9,0,4,3,57,32735,0.666667,0.0333333,1,0.2,functional
 ,115,115,22703,17,0,9,728,57,32735,0.349206,0.0247312,0.777778,0.2,functional
 ,147,147,23431,1,0,12,35,57,32735,0.5,0,-1,0.2,non functional
 ,148,148,23466,19,0,12,3,57,32735,0.627451,0.0333333,1,0.2,functional
 ,149,149,23469,20,0,12,225,57,32735,0.627451,0.0333333,-0.00787402,0.2,functional
 ,173,173,23694,12,0,11,2355,57,32735,0.2,0.0290323,0.142857,0.2,functional
 ,103,103,24743,8,0,4,3093,57,32735,0.285714,0.0238095,1,0.2,functional
 ,138,138,26049,9,0,11,3295,57,32735,0.333333,0.0238095,1,0.2,functional
 ,83,83,27515,15,0,4,2772,57,32735,0.68254,0.0333333,-0.0967742,0.2,functional
 ,84,84,27518,14,0,4,3,57,32735,0.68254,0.0333333,0.866667,0.2,functional
 ,167,167,27553,9,0,4,35,57,32735,0.4,0.0222222,-0.428571,0.2,functional
 ,140,140,29344,9,0,12,3,57,32735,0.666667,0.0333333,1,0.2,functional
 ,139,139,29347,10,0,12,1057,57,32735,0.666667,0.0333333,-0.333333,0.2,functional
 ,66,66,29824,8,0,4,2271,57,32735,0.666667,0.0311828,-1,0.2,functional
 ,65,65,29827,7,0,4,3,57,32735,0.666667,0.0311828,0,0.2,non functional
 ,132,132,30404,9,0,11,3,57,32735,0.714286,0.0333333,1,0.2,functional
 ,131,131,30407,10,0,11,1996,57,32735,0.714286,0.0333333,-0.142857,0.2,functional
 ,168,168,30559,20,0,4,6452,57,32735,0.396825,0.0172043,0.992172,0.2,functional
 ,126,126,32403,11,0,11,3,57,32735,0.6,0.0322581,1,0.2,functional
 ,125,125,32406,12,0,11,4367,57,32735,0.6,0.0322581,-0.142857,0.2,functional
INV,144,144,3922,12,0,9,4251,57,32735,0.322581,0.0244444,0.714286,0.2,functional
